customer_tweet_id,customer_id,customer_message,amazon_reply_id,amazon_reply
105106,139218,@AmazonHelp well I more meant an actual card. Not a credit card or gift card from amazon themselves. Like if I live in UK with a uk debit card or something can I purchase stuff off the US amazon store.,105105,"@139218 Oh, sorry for our confusion! Yes, it is possible to do this however not all items are able to be shipped to the U.K. Also, digital purchases are restricted to the location in which they are purchased, as they are location specific. ^JE"
105109,139219,"@AmazonHelp Ok, thanks for the info. That's helpful! Appreciate it!",105108,@139219 Of course! Please reach out if you have any other questions or concerns! 😊 ^KJ
105111,139219,"Hey @115821, shipping stuff meant for Christmas gifts in boxes emblazoned with pictures and branding of what's inside kinda ruins the surprise. Plain brown boxes would be appreciated.",105110,@139219 Oh no! It sounds like this may have been a part of our frustration free packaging. You can find out more here: https://t.co/AJy2Oiz5QW ^TR
105113,139220,@AmazonHelp And anytime I contact the support for a fix I get same provoking automated messages (see image attached). https://t.co/GPFmJgcsp0,105116,@139220 An account specialist is the best one to address this and answer any questions/concerns you may have. Feel free to reply to the e-mail you received from them. ^VR
105115,139220,"@AmazonHelp  You guys sucks, you have the worst support ever.",105112,"@139220 I'm sorry to hear you've had a negative experience with us. Without providing account details, can you give us more information on the issue you're having? ^JS"
105120,139221,@AmazonHelp Have you guys resorted to now ignoring and hoping somehow I am going to disappear and forget that your delivery guy stole my phone... your handling of this has been downright abysmal!  Can someone for God’s sake get back to me on this... (scroll up the thread for details),105122,"@139221 Hello Sam, I apologize for the wait and thank you for your continued patience! We are still currently looking into your case and we will be in contact when we have more information. ^AR"
105121,139221,@AmazonHelp Still no updates on this matter... come on guys this is just plain ridiculous and lazy of you... your logistics guy stole my phone... what are you going to do about it? Or do you just not care? I haven’t even received a phone call of either apology or reassurance ...,105118,"@139221 Sam, I'm so very sorry for this whole situation! I know this is being investigated. I understand you were given a time frame of 3-5 days. If you still don't hear back by end of business tomorrow, please reach out to us here: https://t.co/JzP7hlA23B. ^RO"
105124,139221,@AmazonHelp I am still on hold with your CS... this is ridiculous... this matter is very concerning  why isn’t Amazon taking this more seriously...,105123,"@139221 Hey, you should've received an email from us already. Can you check your junk/spam email as well to see if we've responded?^MA"
105127,139221,@AmazonHelp Still no news from Amazon! What on earth is going on... I don’t even know whether that driver would be the guy I open the door to on the next delivery... no reassurances ... no updates... nothing ... I dont understand you guys... 😡,105125,@139221 Sorry to hear that. We'll be happy to look into for you. Please reach out to us here: https://t.co/JzP7hlA23B ^RS
105129,139221,@AmazonHelp 3-5 working days https://t.co/UXeYDGLz7Q,105128,@139221 We appreciate your patience while we investigate this issue for you ^BD
105132,139221,@AmazonHelp No nothing except confirmation that an investigation is going on... it’s month end.. all bill payments/payments for school trips/reminders were set up on phone etc... this has created so much extra work for me... that I don’t have the time for https://t.co/dpPmT7dUs6,105130,@139221 Sorry to hear this. Have you been given a time frame on the investigation? ^RS
105134,139221,Dear @115830 @AmazonHelp .... woke up this morning and this is how I feel.... why why why did your delivery guy steal my phone... 😭😭😭 https://t.co/rgmaz6j6DL,105133,"@139221 Hi, have you had any updates from us regarding this? ^BZ"
105137,139222,@AmazonHelp Called the CS already. I think I'm just going to leave it charged for at least a few hours and see what happens. I am so confused right now.,105139,@139222 Please keep us in the loop with how things go. Thank you. ^DO
105138,139222,"@AmazonHelp I did! It's like, partially frozen. The top part I can see that it's still working but the must charge icon just won't go away and it takes up half of the screen. Do you think it's good to just leave it charged though it's already ""green""?",105135,@139222 Mhm that is strange! We would like to troubleshoot this with you in real time. Please contact us via phone or chat here: https://t.co/hApLpMlfHN ^LS
105142,139222,@117634 stuck like this  what am I suppose to do! Please help :( tried resetting it but that must charge your device wont go away #Kindle https://t.co/FFhqSOUQfC,105140,@139222 I'm sorry for the trouble you're having with your Kindle device; we'd like to help! Have you tried the following troubleshooting steps: https://t.co/siB2o0vkDf? ^WM
105145,139223,"@AmazonHelp We bought two parts in October to fix a vehicle that broke down in another city. We had to fly to the city to replace the parts, which didn't work. Thinking it was a different issue we returned home and had to wait until we could see a mechanic.",105143,@139223 I apologize for the trouble! Can you let us know what was advised when you last spoke with us? What options were given? ^NC
105151,139223,@115821 sold a defective car part and now won't help. Cost more than $700 in additional expenses. #amazonfail #,105146,"@139223 I'm sorry to hear about this! Without giving any account details, can you provide more information on the issue? ^JS"
105154,139224,@AmazonHelp Apparently tomorrow. The saga of Amazon Prime delivery nor non delivery.,105156,"@139224 Please keep us updated on the delivery of your order, we'll be here to help. ^MH"
105155,139224,"@AmazonHelp We tried to deliver your parcel but couldn’t leave it unattended. I have been told delivery to businesses ie schools are before half five, not after six! How many hours in a van does it take to deliver an item???? #fustrated",105153,@139224 So sorry to hear the shipment wasn't received today! Have you already received an update as to when the next delivery attempt will be? ^GS
105161,139224,@AmazonHelp It is a school so can’t be delivered elsewhere and there is no delivery address. It’s delivered by Amazon logistics and to contact them you contact Amazon who have been useless. Promised delivery today and nothing. No managers available either. Put on hold TWICE for 30 mins :-(,105160,"@139224 I'm sorry for the poor experience, Stephano! What all was advised when you were on the phone? Did they provide any insight or options, or ask you to wait a certain amount of time before offering options? ^WJ"
105163,139224,@AmazonHelp It has apparently been delivered but hasn’t arrived. Phoned twice and still no success. Why do I have to speak to people in the Philippines etc? Appalling service.,105162,@139224 I am sorry about the package delay! Here is some information that may help when tracking says it is delivered: https://t.co/HsFIe2kmhD ^DJ
105165,139224,@115830 appalling customer service. Appalling delivery system. Two items apparently delivered but NOT. Why are there no supervisors or managers available? Prime membership seems to mean nothing to @115830,105164,@139224 I'm so sorry for the wait! Have we missed the delivery date given in your order conformation e-mail? ^MH
105167,139225,SOOO.. this cat food was supposed to be delivered 3 weeks ago😑 @115821 @115817 let’s get it together &amp; find this food🤙🏼 #2hungrykitties 😿😿,105166,@139225 I'm sorry you haven't received your cat food! Can you tell us the intended delivery date stated in your order confirmation e-mail and what the current tracking information states? You can find this information here: https://t.co/q4LAMZ3tbE ^AC
105170,139226,@AmazonHelp Apparently this is an appropriate response? 🤔 “we advise waiting” ..... what else do u think I was guna do fam https://t.co/g4L5vMKKDb,105172,"@139226 I'm very sorry to hear you haven't received your order as promised! This certainly isn't what we strive for and we want to help you look further into what's going on. When you have the chance, please ring us here: https://t.co/JzP7hlA23B. ^HC"
105171,139226,I thought the point of paying for next day delivery was that you for your delivery the next day? Apparently not @115830 🤔,105169,@139226 I'm sorry for the wait. We deliver until 21:00. What does the latest tracking update for your order show here: https://t.co/tmBnU1Bz6n? ^MB
105174,139227,@AmazonHelp J’ai fais renvoyer un colis car il n’allait pas et j’ai fais une demande de remboursement et vous aviez dit que ça prend 5/6 jours de délais sauf que là ca en fait 9 et j’ai des cadeaux de noël à acheter vous voyez !,105176,"@139227 Navrée pour cela, avez-vous vérifié auprès de votre banque si le remboursement a déjà été reçu sur votre compte associé à la carte bancaire utilisée pour payer la commande ? ^MA"
105178,139227,@AmazonHelp Écoutez oui je vais sur le site de ma banque tous les jours pour voir si il y a rien en présentation donc faites avancer les choses s’il vous plaît !,105180,@139227 Merci de nous joindre via https://t.co/hgIrz98cdI afin de vérifier l'état de ce retour et prendre les mesures nécessaires. ^KD
105175,139227,@120533 vous comptez me rembrouser quand au juste?,105173,"@139227 Bonsoir, pouvez-vous m'expliquer la situation ? ^KD"
105183,138648,"@AmazonHelp There is one point of her making it seem she will process 4 replacements, but when asked what she was processing, told me she would only do 2 https://t.co/WT59g6rPVE",105181,@138648 This isn't the type of experience we want you to have with us. Please call us here: https://t.co/hApLpMlfHN so we can get this addressed and sort out your order situation. ^CO
105185,138648,@AmazonHelp I have not,105184,"@138648 Without sharing personal account details, can you tell us a bit more about what happened? ^VS"
102985,138648,@115821 I'm currently on chat with a customer support rep who keeps ignoring my questions and trying to process items onto my account without my consent after I've repeatedly asked her to run anything she tries to process by me first,105186,"@138648 Justin, has your chat been resolved? DId you get the answers you needed? ^DJ"
